date,PHR,GVR,TRC,VNIndex
05/13/2019,54100,10834,24000,958.5399780273438
05/10/2019,51100,11031,23000,952.5499877929688
05/09/2019,51500,10933,22700,947.010009765625
05/08/2019,51700,11031,22750,951.219970703125
05/07/2019,51900,10834,22950,957.5599975585938
05/06/2019,50600,10933,22700,957.969970703125
05/03/2019,50600,10736,23000,974.1400146484375
05/02/2019,51600,11130,22400,978.5
04/26/2019,52000,10933,21800,979.6400146484375
04/25/2019,50300,11130,21800,974.1300048828125
04/24/2019,50700,11228,22300,976.9199829101563
04/23/2019,49000,11130,22300,968
04/22/2019,48500,11228,22350,965.8599853515625
04/19/2019,50000,11524,22300,966.2100219726563
04/18/2019,50000,11622,23100,962.2999877929688
04/17/2019,50500,11918,22850,972.0999755859375
04/16/2019,50500,12016,22600,977.1699829101563
04/12/2019,51300,12115,23000,982.9000244140625
04/11/2019,51300,11622,23050,985.9500122070313
04/10/2019,51500,11721,23200,981.9099731445313
04/09/2019,50900,11425,22900,988.47998046875
04/08/2019,52300,11622,22200,997.5599975585938
04/05/2019,52900,12016,22300,989.260009765625
04/04/2019,53300,12410,22100,986.9099731445313
04/03/2019,52500,12016,22200,984.4600219726563
04/02/2019,52200,12016,21500,985.8099975585938
04/01/2019,52500,12607,21300,988.530029296875
03/29/2019,52600,12312,21350,980.760009765625
03/28/2019,52000,11130,21400,982.97998046875
03/27/2019,50400,10834,21200,975.9099731445313
03/26/2019,47900,11425,21400,969.7899780273438
03/25/2019,49500,11130,21400,970.0700073242188
03/22/2019,53200,10145,21450,988.7100219726563
03/21/2019,56200,10046,21600,981.780029296875
03/20/2019,54000,9849,21000,1002.299987792969
03/19/2019,53000,9751,21200,1006.590026855469
03/18/2019,51300,10046,21350,1011.859985351563
03/15/2019,49200,9849,21350,1004.119995117188
03/14/2019,49000,10145,21950,1008.440002441406
03/13/2019,49900,10243,21342,1005.409973144531
03/12/2019,49150,9948,21529,1001.320007324219
03/11/2019,49000,9652,21669,984.5999755859375
03/08/2019,47400,9652,21716,985.25
03/07/2019,44750,9652,21622,994.030029296875
03/06/2019,45700,9751,21622,994.489990234375
03/05/2019,45700,9849,21576,992.4500122070313
03/04/2019,46000,9554,21529,993.989990234375
03/01/2019,45400,9455,23000,979.6300048828125
02/28/2019,44000,9751,23050,965.469970703125
02/27/2019,45000,9652,23100,990.27001953125
02/26/2019,43900,9554,22800,987.0599975585938
02/25/2019,43000,9652,22600,994.4299926757813
02/22/2019,40500,9554,22900,988.9099731445313
02/21/2019,39700,9751,22600,987.5700073242188
02/20/2019,39900,9849,22300,970.5800170898438
02/19/2019,39800,9357,23050,964.3499755859375
02/18/2019,39500,9948,22300,961.2999877929688
02/15/2019,38200,9849,22750,950.8900146484375
02/14/2019,37600,9751,22900,952.3400268554688
02/13/2019,37950,9554,22200,945.25
02/12/2019,37600,9357,22700,937.5399780273438
02/11/2019,36450,9061,22700,926.0999755859375
02/01/2019,35550,9357,22700,908.6699829101563
01/31/2019,35500,9258,22700,910.6500244140625
01/30/2019,35900,9258,22750,915.8400268554688
01/29/2019,35900,9652,24450,915.9299926757813
01/28/2019,34900,9554,23000,912.1799926757813
01/25/2019,35600,9357,23700,908.8800048828125
01/24/2019,35900,9455,23150,908.7899780273438
01/23/2019,36200,9258,23800,908.1799926757813
01/22/2019,35500,9258,24700,906.5499877929688
01/21/2019,36100,9258,24950,911.0499877929688
01/18/2019,36000,9160,23900,902.2999877929688
01/17/2019,34700,9258,23300,901.8900146484375
01/16/2019,36000,9061,22300,908.7000122070313
01/15/2019,36500,8864,22500,909.6799926757813
01/14/2019,36500,9258,22900,901.7999877929688
01/11/2019,36000,9258,22900,902.7100219726563
01/10/2019,35100,9357,23000,898.2999877929688
01/09/2019,35300,10145,23450,896.989990234375
01/08/2019,35000,9751,23400,887.4400024414063
01/07/2019,35000,9357,23200,889.6400146484375
01/04/2019,34650,9160,23350,880.9000244140625
01/03/2019,33950,9258,23350,878.219970703125
01/02/2019,34000,9160,23350,891.75
12/28/2018,33450,9061,23300,892.5399780273438
12/27/2018,32500,9061,23500,900.8099975585938
12/26/2018,31800,8963,23950,891.75
12/25/2018,31800,8963,23950,897.9400024414063
12/24/2018,32750,9061,23950,908.5599975585938
12/21/2018,32950,9061,24250,912.260009765625
12/20/2018,32500,8963,24300,918.239990234375
12/19/2018,31500,9061,24050,919.239990234375
12/18/2018,30500,9258,25000,927.25
12/17/2018,30500,9160,25000,933.6500244140625
12/14/2018,29900,9357,25000,952.0399780273438
12/13/2018,30500,9160,24500,960.25
12/12/2018,30200,9160,24500,961.280029296875
12/11/2018,29819,9357,23400,954.5800170898438
12/10/2018,30200,9160,24000,955.8900146484375
12/07/2018,30581,9160,24200,958.5900268554688
12/06/2018,30533,9160,24200,954.8200073242188
12/05/2018,30390,9258,24000,957.1400146484375
12/04/2018,30867,9455,23800,958.8400268554688
12/03/2018,30867,9455,23800,951.5900268554688
11/30/2018,30010,9357,23500,926.5399780273438
11/29/2018,30400,9258,23500,926.7899780273438
11/28/2018,31500,9357,23000,930.2000122070313
11/27/2018,31950,9455,23300,923.1199951171875
11/26/2018,32000,9061,23200,921.030029296875
11/23/2018,31100,9455,23200,917.969970703125
11/22/2018,32000,9061,22800,924.4199829101563
11/21/2018,32000,9258,23100,922.5599975585938
11/20/2018,31900,8963,23250,919.02001953125
11/19/2018,30700,9160,23100,916.0599975585938
11/16/2018,31000,9455,23100,898.1900024414063
11/15/2018,30850,8963,23200,897.1500244140625
11/14/2018,30850,9258,23450,900.9299926757813
11/13/2018,29200,9258,22950,905.3800048828125
11/12/2018,28600,8864,22950,918.1199951171875
11/09/2018,28900,9160,23200,914.2899780273438
11/08/2018,29000,9357,22750,926.280029296875
11/07/2018,29200,9258,22700,922.1599731445313
11/06/2018,29300,9357,23450,922.0499877929688
11/05/2018,29800,9258,23150,925.530029296875
11/02/2018,28900,8667,23100,924.8599853515625
11/01/2018,28250,8963,23200,907.9600219726563
10/31/2018,28500,8864,23200,914.760009765625
10/30/2018,27600,9160,22650,888.6900024414063
10/29/2018,28100,8864,22950,888.8200073242188
10/26/2018,28050,9160,22650,900.8200073242188
10/25/2018,28200,9061,22600,910.1699829101563
10/24/2018,28100,9160,22750,922.72998046875
10/23/2018,28700,9258,22950,939.6799926757813
10/22/2018,28800,9357,23000,953.510009765625
10/19/2018,29200,8667,22800,958.3599853515625
10/18/2018,29100,9751,22900,963.469970703125
10/17/2018,29100,10046,22800,971.5999755859375
10/16/2018,29300,9849,22400,963.3699951171875
10/15/2018,28200,9652,22500,951.6400146484375
10/12/2018,27700,10440,22250,970.0800170898438
10/11/2018,26400,10243,23100,945.8900146484375
10/10/2018,28000,8766,24000,993.9600219726563
10/09/2018,28500,8667,23500,996.1900024414063
10/08/2018,29000,8175,23500,996.1199951171875
10/05/2018,28450,8077,23150,1008.390014648438
10/04/2018,27650,8175,23500,1023.619995117188
10/03/2018,26800,8077,24350,1020.400024414063
10/02/2018,26800,8077,23500,1018.789978027344
10/01/2018,26950,7880,22680,1012.880004882813
09/28/2018,26600,7781,22589,1017.130004882813
09/27/2018,26900,7781,23045,1015.369995117188
09/26/2018,27450,7781,23136,1009.609985351563
09/25/2018,27000,7781,23136,1010.739990234375
09/24/2018,26250,7880,21860,1011.289978027344
09/21/2018,26400,7781,22680,1002.969970703125
09/20/2018,26750,7781,22589,1004.739990234375
09/19/2018,26500,7781,23136,995.5399780273438
09/18/2018,27100,7781,23591,993.489990234375
09/17/2018,26800,7781,22953,987.6099853515625
09/14/2018,25750,7880,22771,991.3400268554688
09/13/2018,24850,7978,25500,987.9500122070313
09/12/2018,24900,7880,25200,987.010009765625
09/11/2018,24500,8175,25200,985.0599975585938
09/10/2018,24650,7880,25500,970.3400268554688
09/07/2018,25000,7880,25100,968.9000244140625
09/06/2018,24550,7880,25800,958.1900024414063
09/05/2018,24950,7880,25900,968.4400024414063
09/04/2018,25000,7880,25900,975.9400024414063
08/31/2018,25250,7880,26000,989.5399780273438
08/30/2018,25450,7880,27000,998.0700073242188
08/29/2018,25200,7781,26500,988.1699829101563
08/28/2018,25700,7781,26900,995.1900024414063
08/27/2018,25500,7781,26600,991.9199829101563
08/24/2018,26000,7978,26950,987.0499877929688
08/23/2018,26000,7880,26500,987.3599853515625
08/22/2018,24500,7880,26500,982.1500244140625
08/21/2018,24400,7880,26000,979.2100219726563
08/20/2018,23900,7978,26900,969.6199951171875
08/17/2018,24300,8077,27000,968.8800048828125
08/16/2018,24350,8077,25500,964.280029296875
08/15/2018,24350,8077,26000,961.3699951171875
08/14/2018,24500,8077,27000,978.27001953125
08/13/2018,24200,7978,26200,978.0399780273438
08/10/2018,24000,8077,26550,968.469970703125
08/09/2018,23600,7880,26900,963.5
08/08/2018,23600,8077,26500,966.27001953125
08/07/2018,23400,8077,26400,956.7899780273438
08/06/2018,23350,8372,26400,960.22998046875
08/03/2018,23700,8077,26500,959.5999755859375
08/02/2018,23500,7978,26100,953.5499877929688
08/01/2018,24000,8569,25600,952.77001953125
07/31/2018,24800,8569,26000,956.3900146484375
07/30/2018,23400,7781,26000,949.72998046875
07/27/2018,21900,7781,26000,935.52001953125
07/26/2018,20500,7781,26100,930.1599731445313
07/25/2018,20000,8077,26000,927.5800170898438
07/24/2018,19950,8077,25500,934.0800170898438
07/23/2018,20050,7880,26000,936.739990234375
07/20/2018,20050,8175,26100,933.3900146484375
07/19/2018,20100,8372,26200,943.969970703125
07/18/2018,20250,8470,26750,942.3900146484375
07/17/2018,20100,8372,27200,921.27001953125
07/16/2018,19900,8372,27350,911.1099853515625
07/13/2018,20000,8963,27350,909.719970703125
07/12/2018,20000,8569,27500,898.510009765625
07/11/2018,19850,8667,28000,893.1599731445313
07/10/2018,20250,8766,27400,911.1199951171875
07/09/2018,19500,8864,27700,915.1199951171875
07/06/2018,19500,8963,27700,917.510009765625
07/05/2018,18600,8175,27800,899.4000244140625
07/04/2018,19000,7978,28000,914.989990234375
07/03/2018,18900,7683,28000,906.010009765625
07/02/2018,19600,7880,28000,947.1500244140625
06/29/2018,20800,7880,27900,960.780029296875
06/28/2018,21000,6796,27900,957.3499755859375
06/27/2018,21600,7880,28000,968.9099731445313
06/26/2018,22700,7880,28400,983.02001953125
06/25/2018,23000,7880,27900,990.52001953125
06/22/2018,22600,8273,28000,983.1699829101563
06/21/2018,22600,8175,28100,969.4000244140625
06/20/2018,23100,8273,26550,980.9500122070313
06/19/2018,22450,8273,28400,962.1599731445313
06/18/2018,24000,8667,28700,987.3400268554688
06/15/2018,25400,8273,28900,1016.510009765625
06/14/2018,25850,8273,28600,1015.719970703125
06/13/2018,25320,8667,28800,1030.530029296875
06/12/2018,25206,8667,29000,1020.760009765625
06/11/2018,25974,8766,28800,1039.02001953125
06/08/2018,26629,8372,28800,1039.010009765625
06/07/2018,26742,8766,29000,1036.68994140625
06/06/2018,26174,8766,29000,1034.5
06/05/2018,24637,9258,29000,1022.739990234375
06/04/2018,24865,9455,28800,1013.780029296875
06/01/2018,24182,9357,28800,992.8699951171875
05/31/2018,24296,9652,28700,971.25
05/30/2018,23499,9751,28600,948.5
05/29/2018,23613,9849,28600,952.1799926757813
05/28/2018,22361,9652,28400,931.75
05/25/2018,23954,9652,28800,963.9000244140625
05/24/2018,24580,9849,28700,985.9199829101563
05/23/2018,24239,9751,28700,988.9400024414063
05/22/2018,24239,9751,28700,985.9099731445313
05/21/2018,24922,9849,28800,1014.97998046875
05/18/2018,25320,9948,28950,1040.5400390625
05/17/2018,25206,9849,28950,1030.640014648438
05/16/2018,25178,9948,29000,1054.619995117188
05/15/2018,25320,10145,29000,1073.5
05/14/2018,24979,10342,28800,1066.97998046875
05/11/2018,23954,9849,28500,1044.849975585938
05/10/2018,23698,9948,28700,1028.869995117188
05/09/2018,23499,9849,28800,1056.969970703125
05/08/2018,23442,10145,28500,1060.449951171875
05/07/2018,22873,10440,29950,1062.260009765625
05/04/2018,22873,10539,29200,1026.800048828125
05/03/2018,23328,10539,29500,1026.4599609375
05/02/2018,23215,10637,29800,1029.079956054688
04/27/2018,23215,10342,30000,1050.260009765625
04/26/2018,22987,10440,31000,1044.859985351563
04/24/2018,23044,10736,31200,1080.739990234375
04/23/2018,22873,10440,31400,1076.780029296875
04/20/2018,23727,10933,31450,1119.859985351563
04/19/2018,23898,10637,31500,1094.630004882813
04/18/2018,24466,10933,30700,1138.530029296875
04/17/2018,24609,11130,31500,1153.280029296875
04/16/2018,24950,11819,31350,1148.489990234375
04/13/2018,24239,12410,29300,1157.140014648438
04/12/2018,24125,12706,29050,1173.02001953125
04/11/2018,24353,12115,29100,1167.109985351563
04/10/2018,25206,11721,29000,1198.119995117188
04/09/2018,25576,11327,29100,1204.329956054688
04/06/2018,26174,10736,28600,1199.9599609375
04/05/2018,26344,10145,28800,1193.170043945313
04/04/2018,26174,10342,28600,1191.5400390625
04/03/2018,27027,10736,28700,1188.2900390625
04/02/2018,27283,,28800,1196.609985351563
03/30/2018,26287,,28700,1174.4599609375
03/29/2018,25576,,28400,1167.030029296875
03/28/2018,25320,,28000,1172.239990234375
03/27/2018,25320,,28300,1171.72998046875
03/26/2018,25604,,28350,1171.219970703125
03/23/2018,26003,,28200,1153.589965820313
03/22/2018,26572,,28350,1172.359985351563
03/21/2018,26742,,28500,1169.359985351563
03/20/2018,26344,,28600,1159.390014648438
03/19/2018,26629,,28600,1159.219970703125
03/16/2018,27539,,28600,1150.18994140625
03/15/2018,27767,,28600,1138.760009765625
03/14/2018,28336,,28600,1138.089965820313
03/13/2018,27596,,28700,1133.31005859375
03/12/2018,27994,,28600,1126.2900390625
03/09/2018,28734,,28700,1123.410034179688
03/08/2018,29303,,28550,1124.150024414063
03/07/2018,28734,,28600,1112.260009765625
03/06/2018,28450,,28950,1120.2900390625
03/05/2018,27312,,28800,1093.47998046875
03/02/2018,27994,,29000,1121.2099609375
03/01/2018,27653,,28600,1115.7900390625
02/28/2018,27255,,28400,1121.5400390625
02/27/2018,25775,,28400,1119.609985351563
02/26/2018,26174,,28500,1114.530029296875
02/23/2018,26174,,28600,1102.849975585938
02/22/2018,25889,,27700,1076.030029296875
02/21/2018,26287,,27700,1087.150024414063
02/13/2018,26799,,27700,1059.72998046875
02/12/2018,25889,,27600,1041.7900390625
02/09/2018,24438,,27700,1003.940002441406
02/08/2018,24410,,27400,1023.25
02/07/2018,24751,,27800,1040.550048828125
02/06/2018,24694,,27950,1011.599975585938
02/05/2018,24751,,28100,1048.7099609375
02/02/2018,26230,,27700,1105.0400390625
02/01/2018,26373,,27750,1099.670043945313
01/31/2018,26913,,27700,1110.359985351563
01/30/2018,26629,,27900,1110.56005859375
01/29/2018,26174,,27800,1109.800048828125
01/26/2018,28108,,27800,1115.640014648438
01/25/2018,28563,,28000,1104.569946289063
01/22/2018,29587,,28000,1087.420043945313
01/19/2018,28620,,28000,1087.420043945313
01/18/2018,28279,,28500,1062.069946289063
01/17/2018,27824,,28400,1050.25
01/16/2018,28962,,28500,1034.68994140625
01/15/2018,28336,,28500,1062.9599609375
01/12/2018,27084,,28300,1063.469970703125
01/11/2018,27255,,28600,1050.109985351563
01/10/2018,27255,,28700,1048.170043945313
01/09/2018,27312,,28800,1038.109985351563
01/08/2018,27653,,28500,1033.56005859375
01/05/2018,26742,,28500,1022.900024414063
01/04/2018,26742,,28800,1012.650024414063
01/03/2018,25889,,28750,1019.75
01/02/2018,26174,,28450,1005.669982910156
12/29/2017,24666,,28500,995.77001953125
12/28/2017,24893,,28900,984.239990234375
12/27/2017,24410,,28550,976.719970703125
12/26/2017,23954,,28900,968.4600219726563
12/25/2017,23613,,28700,965.9299926757813
12/22/2017,24182,,28300,958.3099975585938
12/21/2017,24438,,28300,952.3200073242188
12/20/2017,24239,,28400,946.0599975585938
12/19/2017,23613,,28750,953.510009765625
12/18/2017,23499,,28600,951.4199829101563
12/15/2017,23556,,28650,958.0599975585938
12/14/2017,23784,,28400,935.1599731445313
12/13/2017,23585,,28300,935.8499755859375
12/12/2017,23784,,28500,924.4000244140625
12/11/2017,23898,,28300,927.25
12/08/2017,24466,,28350,917.4500122070313
12/07/2017,24922,,28550,940.1599731445313
12/06/2017,24068,,28300,938.6500244140625
12/05/2017,24466,,28500,947.6400146484375
12/04/2017,25292,,28600,953.2999877929688
12/01/2017,25320,,28750,970.02001953125
11/30/2017,24239,,28600,960.3300170898438
11/29/2017,23755,,29000,949.9299926757813
11/28/2017,23670,,29100,952.1400146484375
11/27/2017,24011,,29100,941.2100219726563
11/24/2017,24040,,28600,938.6099853515625
11/23/2017,23044,,28550,935.5700073242188
11/22/2017,22532,,28550,933.7000122070313
11/21/2017,22703,,28550,932.6599731445313
11/20/2017,22703,,28300,918.2999877929688
11/17/2017,22589,,28300,903.5499877929688
11/16/2017,22816,,28000,890.6900024414063
11/15/2017,22248,,28100,892.7999877929688
11/14/2017,21593,,28150,882.5900268554688
11/13/2017,21678,,28600,880.9000244140625
11/10/2017,22134,,29000,879.3400268554688
11/09/2017,22219,,28800,868.2100219726563
11/08/2017,22361,,29300,860.4000244140625
11/07/2017,22646,,29000,859.7000122070313
11/06/2017,22646,,29050,850.3300170898438
11/03/2017,22248,,29050,849.0900268554688
11/02/2017,22191,,29050,843.72998046875
11/01/2017,22930,,29050,833.0900268554688
10/31/2017,23272,,29300,842.7100219726563
10/30/2017,23016,,29200,837.280029296875
10/27/2017,22930,,29950,845.2000122070313
10/26/2017,22703,,28500,840.3699951171875
10/25/2017,22816,,28800,830.1099853515625
10/24/2017,22930,,28200,830.6900024414063
10/23/2017,22959,,28300,825.239990234375
10/20/2017,23471,,28250,820.0399780273438
10/19/2017,23528,,28300,826.8400268554688
10/18/2017,23784,,28200,828.9299926757813
10/17/2017,23841,,28450,827.719970703125
10/16/2017,24182,,28500,828.2899780273438
10/13/2017,23784,,27700,819.4299926757813
10/12/2017,23784,,27700,820.9500122070313
10/11/2017,23898,,28050,815.8699951171875
10/10/2017,23898,,28050,813.9500122070313
10/09/2017,23613,,27900,810.6500244140625
10/06/2017,23869,,28050,808.9600219726563
10/05/2017,23272,,28100,807.7999877929688
10/04/2017,23272,,28050,805.22998046875
10/03/2017,23215,,28400,805.6599731445313
10/02/2017,23499,,28400,798
09/29/2017,23898,,28050,802.22998046875
09/28/2017,23328,,28250,804.4199829101563
09/27/2017,23841,,28100,804.8200073242188
09/26/2017,24267,,28300,803.77001953125
09/25/2017,24523,,28350,805.3499755859375
09/22/2017,24466,,28700,805.5800170898438
09/21/2017,24068,,28700,807.1300048828125
09/20/2017,24068,,28700,803.9299926757813
09/19/2017,23784,,28250,805.8599853515625
09/18/2017,24182,,28400,805.9299926757813
09/15/2017,23528,,29000,807.8699951171875
09/14/2017,23414,,29000,805.8200073242188
09/13/2017,23158,,29200,806.3200073242188
09/12/2017,22646,,30900,802.780029296875
09/11/2017,22191,,30800,799.9400024414063
09/08/2017,22760,,30900,797.469970703125
09/07/2017,23328,,31300,801.2000122070313
09/06/2017,23499,,31450,796.719970703125
09/05/2017,23556,,30800,793.5499877929688
09/01/2017,23243,,29900,792.3099975585938
08/31/2017,23442,,29300,788.72998046875
08/30/2017,23585,,29100,782.760009765625
08/29/2017,23101,,29050,778.6500244140625
08/28/2017,22674,,29550,774.030029296875
08/25/2017,22532,,30000,777.260009765625
08/24/2017,22703,,30150,771.6300048828125
08/23/2017,22532,,29600,769.77001953125
08/22/2017,22475,,29600,765.97998046875
08/21/2017,22873,,29850,761.260009765625
08/18/2017,23101,,30000,768.7899780273438
08/17/2017,23385,,30350,768.969970703125
08/16/2017,23784,,30500,767.5900268554688
08/15/2017,23727,,30700,773.5700073242188
08/14/2017,22560,,30900,771.0599975585938
08/11/2017,22475,,30300,776.1699829101563
08/10/2017,22703,,31000,772.0800170898438
08/09/2017,22191,,30950,773.4299926757813
08/08/2017,22760,,30800,773.6599731445313
08/07/2017,22930,,30800,791.5700073242188
08/04/2017,22617,,30500,792.97998046875
08/03/2017,22617,,30300,788.6799926757813
08/02/2017,22077,,30300,788.489990234375
08/01/2017,22077,,30350,786.22998046875
07/31/2017,22020,,29400,786.8099975585938
07/28/2017,21963,,29150,783.5499877929688
07/27/2017,21280,,29250,777.0900268554688
07/26/2017,21337,,29300,771.5
07/25/2017,20768,,29400,773.8800048828125
07/24/2017,19630,,28700,767.27001953125
07/21/2017,19459,,28900,759.739990234375
07/20/2017,19459,,29250,761.8599853515625
07/19/2017,19431,,28900,768.4099731445313
07/18/2017,19630,,28800,771.2999877929688
07/17/2017,19858,,28800,767.489990234375
07/14/2017,19801,,29000,768.9099731445313
07/13/2017,19972,,28900,777.5999755859375
07/12/2017,19972,,28900,778.2999877929688
07/11/2017,19687,,28100,774.1699829101563
07/10/2017,19516,,28200,769.3599853515625
07/07/2017,20256,,28200,766.5599975585938
07/06/2017,20256,,28650,775.72998046875
07/05/2017,19915,,28800,782.6500244140625
07/04/2017,19630,,29200,778.3200073242188
07/03/2017,19886,,29200,775.5399780273438
06/30/2017,19858,,28500,778.8800048828125
06/29/2017,19858,,28500,776.469970703125
06/28/2017,19801,,27750,771.75
06/27/2017,19630,,28300,769.0399780273438
06/26/2017,20199,,28800,767.510009765625
06/23/2017,20484,,28800,772.52001953125
06/22/2017,20711,,29000,769.010009765625
06/21/2017,20711,,28800,766.2999877929688
06/20/2017,19744,,28500,767.4099731445313
06/19/2017,19346,,29500,767.989990234375
06/16/2017,19516,,30750,766.8300170898438
06/15/2017,19402,,30850,761.239990234375
06/14/2017,19346,,32200,760.5700073242188
06/13/2017,18606,,32850,760.77001953125
06/12/2017,18777,,32800,756.8900146484375
06/09/2017,19289,,32800,751.0900268554688
06/08/2017,19545,,31800,749.719970703125
06/07/2017,19972,,31800,750.1300048828125
06/06/2017,19687,,32100,753.4600219726563
06/05/2017,19801,,32700,751.3099975585938
06/02/2017,18634,,33000,743.489990234375
06/01/2017,18549,,32950,738.8099975585938
05/31/2017,18264,,33700,741.7999877929688
05/30/2017,18578,,34000,737.8200073242188
05/29/2017,17923,,32000,738.2100219726563
05/26/2017,18151,,31900,746.25
05/25/2017,18265,,31800,743.4099731445313
05/24/2017,17564,,30850,741.9099731445313
05/23/2017,16433,,31700,742.739990234375
05/22/2017,16864,,31650,740.9299926757813
05/19/2017,16756,,31150,744.0999755859375
05/18/2017,16163,,31400,733.8200073242188
05/17/2017,15786,,31700,726.989990234375
05/16/2017,15301,,31150,727.2000122070313
05/15/2017,15194,,31350,725.030029296875
05/12/2017,15032,,31700,725.3499755859375
05/11/2017,15086,,31500,725.3699951171875
05/10/2017,14385,,31200,724.989990234375
05/09/2017,13954,,31700,724.3099975585938
05/08/2017,14062,,30850,722.1099853515625
05/05/2017,14278,,30100,718.8599853515625
05/04/2017,14278,,30250,720
05/03/2017,13604,,29900,722.02001953125
04/28/2017,13658,,29500,719.5399780273438
04/27/2017,13658,,29300,717.72998046875
04/26/2017,13820,,29950,716.530029296875
04/25/2017,13416,,28000,710.0399780273438
04/24/2017,13469,,28000,707.5800170898438
04/21/2017,13631,,27400,709.3900146484375
04/20/2017,13523,,27700,712.4099731445313
04/19/2017,13416,,28400,712.6599731445313
04/18/2017,13631,,28300,716.77001953125
04/17/2017,13685,,28600,714.9299926757813
04/14/2017,13900,,29200,710.8300170898438
04/13/2017,14385,,28700,718.4500122070313
04/12/2017,14385,,29000,724.3499755859375
04/11/2017,14709,,29100,725.5800170898438
04/10/2017,14816,,28000,731.3300170898438
04/07/2017,14116,,27000,729.8699951171875
04/05/2017,14439,,27600,727.9500122070313
04/04/2017,13900,,27900,723.219970703125
04/03/2017,14116,,27150,724.1400146484375
03/31/2017,14385,,27200,722.3800048828125
03/30/2017,14439,,26750,722.3099975585938
03/29/2017,14412,,26800,723.8599853515625
03/28/2017,14412,,26400,720.469970703125
03/27/2017,14008,,25800,719.260009765625
03/24/2017,14278,,25800,723.52001953125
03/23/2017,14924,,26300,722.1400146484375
03/22/2017,14709,,26700,719.5599975585938
03/21/2017,15678,,26700,712.9400024414063
03/20/2017,16029,,26700,716.1799926757813
03/17/2017,16406,,27750,715.0700073242188
03/16/2017,16352,,28100,710.5399780273438
03/15/2017,15948,,28150,714.9199829101563
03/14/2017,16002,,27600,713.1400146484375
03/13/2017,16002,,27000,714.7100219726563
03/10/2017,16136,,26800,710.1699829101563
03/09/2017,16136,,26100,712.2100219726563
03/08/2017,16109,,25150,715.7999877929688
03/07/2017,16675,,24900,716.5999755859375
03/06/2017,16972,,25200,716.5399780273438
03/03/2017,16487,,25250,716.2899780273438
03/02/2017,16325,,24750,712.6199951171875
03/01/2017,15948,,24900,707.510009765625
02/28/2017,15355,,24900,709.52001953125
02/27/2017,16136,,26000,710.7899780273438
02/24/2017,15840,,26500,717.4400024414063
02/23/2017,16298,,26500,714.469970703125
02/22/2017,16810,,27300,716.8699951171875
02/21/2017,17187,,26750,717.239990234375
02/20/2017,17052,,28750,716.5499877929688
02/17/2017,17241,,28100,710.5900268554688
02/16/2017,17187,,28000,707.8300170898438
02/15/2017,16972,,29000,709.3499755859375
02/14/2017,16594,,29800,711.5700073242188
02/13/2017,17349,,29200,706.260009765625
02/10/2017,16810,,28600,705.9000244140625
02/09/2017,16217,,29100,703.780029296875
02/08/2017,16379,,28350,700.6500244140625
02/07/2017,16029,,26500,702.0399780273438
02/06/2017,15813,,26900,701.9099731445313
02/03/2017,15786,,26500,700.0399780273438
02/02/2017,16002,,25800,700.3499755859375
01/25/2017,15382,,25900,703.1799926757813
01/24/2017,15409,,25650,697.280029296875
01/23/2017,14736,,25800,691.3599853515625
01/20/2017,14762,,26000,687.1500244140625
01/19/2017,14897,,26400,686.260009765625
01/18/2017,14978,,25400,682.3099975585938
01/17/2017,15247,,24100,683.280029296875
01/16/2017,15355,,24100,684.7100219726563
01/13/2017,15194,,24200,677.9400024414063
01/12/2017,15517,,24200,685.0599975585938
01/11/2017,15517,,24400,686.9600219726563
01/10/2017,14655,,24900,687.1599731445313
01/09/2017,14008,,24900,681.0700073242188
01/06/2017,14197,,24600,682.5700073242188
01/05/2017,14547,,24000,679.7999877929688
01/04/2017,14385,,24100,675.8099975585938
01/03/2017,14304,,23950,674.7000122070313
12/30/2016,13604,,23800,672.010009765625
12/29/2016,13793,,22900,664.8699951171875
12/28/2016,13469,,22900,664.719970703125
12/27/2016,13442,,22900,663.5
12/26/2016,13254,,22700,663.8599853515625
12/23/2016,13631,,22900,662.4500122070313
12/22/2016,13900,,22900,664.3699951171875
12/21/2016,14008,,23300,664.1500244140625
12/20/2016,14439,,22900,666.9400024414063
12/19/2016,14816,,23400,662.6599731445313
12/16/2016,14493,,22800,674.3300170898438
12/15/2016,14493,,22800,675.1599731445313
12/14/2016,14466,,22800,665.9199829101563
12/13/2016,13847,,22900,665.1400146484375
12/12/2016,13631,,22800,654.6599731445313
12/09/2016,12931,,22700,659.7000122070313
12/08/2016,12715,,22500,663.0700073242188
12/07/2016,12877,,22600,658.8900146484375
12/06/2016,13200,,23100,653.530029296875
12/05/2016,13308,,22800,651.489990234375
12/02/2016,12931,,22200,660.2100219726563
12/01/2016,13442,,21900,665.1400146484375
11/30/2016,13254,,21800,666.5399780273438
11/29/2016,13416,,21800,665.0700073242188
11/28/2016,13658,,21800,658.260009765625
11/25/2016,14008,,21600,665.2899780273438
11/24/2016,14439,,21600,675.8699951171875
11/23/2016,14224,,21700,678.1799926757813
11/22/2016,14278,,21700,683.1599731445313
11/21/2016,14116,,21700,681.9099731445313
11/18/2016,14116,,21500,674.2899780273438
11/17/2016,14278,,21700,673.25
11/16/2016,14870,,21700,674.5700073242188
11/15/2016,14493,,21600,674.5999755859375
11/14/2016,14116,,21700,674.260009765625
11/11/2016,13900,,21700,673.0499877929688
11/10/2016,13308,,21700,679.2000122070313
